지역명,기사제목,기자이름,날짜,내용,링크
경북,말레이시아서 ‘글로벌 K-관광’ 첫 발,일간경북신문 - 이기화 기자,2023/05/29,"경북도 이철우 지사와 경북문화관광공사 김성조 사장이 지난 27일 말레이시아 여행업계를 대상으로 경북 관광상품 개발 및 관광객 유치를 위한 전방위적인 홍보마케팅 활동을 전개했다고 밝혔다.
경북도는 말레이시아 쿠알라룸푸르에서 진행된 이번 행사에서 말레이시아 최대 여행업협회인 MATTA(MALAYSIAN ASSOCIATION OF TOUR AND TRAVEL AGENTS)와 경북도, 공사 간의 3자 간 업무협약(MOU)을 체결함으로써 상호 협력 강화를 통한 경북 문화관광 교류 확대 및 관광객 유치를 위한 교두보를 마련했다.
이번 업무협약을 통해 경북과 말레이시아 간의 네트워크를 확대하고 더 나아가 경북 관광 발전 촉진 및 상호 긴밀한 협력을 증진할 수 있는 기반을 조성했다.
또한, 말레이시아 여행업계 100여 개사, 200여 명이 참가한 이번 행사에서는 ‘Korea in Korea, Authentic korean vibe’라는 테마로 경북관광홍보설명회를 개최함으로써 경북도의 유네스코 세계문화유산과 K-드라마 한류촬영지, 미식, 액티비티 등 지역 및 테마별 관광콘텐츠를 소개하고 경북 관광상품 개발을 독려함으로써 경북의 관광 매력을 톡톡히 각인시켰다. 이에 하루 앞선 26일 공사는, 60여 년간 말레이시아 여행업에 종사하며 항공사, NTO, 미디어 등으로부터 140여 회 이상 수상 경력이 있는 APPLE VACATIONS SDN BHD와 경북 체류형 관광 상품개발을 위한 양자간 업무협약(MOU) 체결 등 말레이시아 관광객 유치를 위한 적극적 마케팅을 전개했다. 이기화 서경규기자",http://www.newgbnews.com/news/view.php?idx=307347
경북,이철우 “의상 어때요”…‘최고 관광지’ 사바주와 교류,일간경북신문 - 이기화 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307346
경북,경주서 대한민국 해양수산엑스포 열린다,일간경북신문 - 이기화 기자,2023/05/29,"경북도는 환동해 시대를 선도하는 해양수산산업의 미래가치를 창조하고 관련 산업 육성을 위한 ‘2023 대한민국 해양수산엑스포’를 경주화백컨벤션센터(HICO)에서 31일부터 6월 2일까지 3일간 개최한다고 밝혔다.
지난해에 이어 2회째 개최되는 이번 2023 대한민국 해양수산엑스포는 △수산식품 및 가공식품 △수산 기자재 △해양레저·관광 등 해양수산분야 100여개 업체의 다양한 홍보관을 만날 수 있으며, 경북 6개 시군 홍보관, 관상어 전시관 등 다양한 볼거리를 만날 수 있다.
특히 올해는 ‘제28회 바다의 날 기념식’이 같은 날 경주에서 개최되어 해양수산부 장관을 비롯한 해양수산 관계자들이 참관할 것으로 기대되며, 환동해산업연구원, 경북경제진흥원, 6개 시군, 수산자원연구원 등 60여개 도내 기관 및 업체 등이 경북의 해양수산 산업을 소개할 예정이다.
31일에는 경북도 어업 대전환이라는 해양수산발전 정책 기조에 맞춰 ‘경북도 해양수산 미래정책 포럼’을 통해 지난 4월 공모사업으로 선정된 경상북도 스마트 수산가공 종합단지 조성계획 및 방향, 수산가공업의 활성화 방안에 대해 논의하며, 수산기업을 위한 구매상담회, 내수면 양식 창업교육도 진행될 예정이다.
또 이날 개막식에서는 경북 해양수산 발전에 공헌하고 모범이 되는 해양수산인을 발굴해 ‘경북도 해양수산인대상’ 시상식이 진행될 예정이다.
올해 수상자는 △어선어업 부문 김도관(64세, 포항) △양식 부문 최준식(62세, 포항) △가공·유통·수출 부문 박병률(43세, 영덕), 각 부문별 3명이 선정되어 해양수산인의 긍지와 자부심을 고취시킬 계획이다.
한편, 일반 관람객들을 위한 부대행사도 풍성하게 마련된다. 수산물 판매장터에서는 신선하고 안전한 수산물을 할인된 가격에 만나 볼 수 있다.
수산물 시식행사에서는 송어 그라브락스 샐러드, 경북어촌밥상 3종 세트 등 경북 지역의 신선한 수산물을 맛볼 수 있으며 특히, 박람회 기간 중 매일 1,000마리의 명품 붉은대게를 제공하는 무료증정 이벤트도 개최된다.
이밖에도 31일에는 유명 유튜버 ‘쯔양’, 6월 1일에는 ‘수빙수’가 박람회에 방문해 참가업체 및 관람객과 즐거운 시간을 함께할 계획이며 제트스키, 보트 등 다양한 해양레저 전시품과 관광 정보도 만날 수 있다.이기화기자",http://www.newgbnews.com/news/view.php?idx=307344
경북,포항국제불빛축제 ‘안전 YES 경제는 글쎄’,일간경북신문 - 김재원 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307343
경북,포항 ‘꿈·힘’ 경북도 청년문화 페스티벌 열린다,일간경북신문 - 김재원 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307348
경북,"경주 화랑마을, 동학교육수련원 홍보 이벤트",일간경북신문 - 서경규 기자,2023/05/29,"경주 화랑마을이 오는 7월 정식 운영을 앞둔 동학교육수련원의 홍보를 위해 특별 초성 이벤트를 준비했다.
이번 이벤트는 6월 1일부터 한달간 화랑마을 페이스북과 인스타그램 이벤트 페이지에서 제시된 초성문제의 답을 댓글로 작성하면 된다.
댓글 작성자 중 추첨을 통해 10명을 선정해 7월 6일 기프티콘으로 발송될 예정이며, 자세한 내용은 화랑마을 홈페이지를 참고하면 된다.
한편, 화랑마을은 동학교육수련원 정식 운영 전 현수막 게첨 및 홍보영상 송출, 택시‧버스 광고, 기관방문, 홈페이지 및 사회관계망(SNS) 등을 활용해 대내외 홍보에 박차를 가하고 있다.
화랑마을 촌장은 “경주에 근대 사상의 뿌리인 동학을 재조명하고 이를 활용한 교육 및 수련활동을 진행하는 연수공간이 마련됐다”며, “복합 연수시설인 동학교육수련원에 많은 관심과 활용을 부탁드린다”고 말했다. 서경규기자",http://www.newgbnews.com/news/view.php?idx=307322
경북,"경산장학회, 우수 신입대학생에 장학증서",일간경북신문 - 이종구 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307321
경북,"성주, 전국소년체전 태권도 ‘빛나는 성과’",일간경북신문 - 윤기영 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307320
경북,"영덕가족센터, ITQ 자격증 야간반 개강",일간경북신문 - 박두원 기자,2023/05/29,"영덕군가족센터는 양질의 일자리에 취업을 희망하는 관내 거주 결혼이주여성을 대상으로 지난 23일 ‘ITQ 한글, 엑셀 자격증 취득’ 야간반을 개강했다고 밝혔다.
포스코1% 나눔재단 후원 사업으로 포스코 및 그룹사 사업장 지역 내 다문화가정 구성원이 한국사회에 안정적으로 정착하는데 필요한 역량 향상을 위해 결혼이주여성에게 직접 지원하여 다문화가족의 안정적인 삶의 실현에 목적을 두고 있다.
포스코 기부금으로 운영되는 사업에 영덕군가족센터가 신청한 결과 3차년 결혼이주여성 자립역량 강화 공모사업에 선정되어 결혼이주여성의 정보기술 역량을 향상시켜 사회적 진출을 지원하여 포용적 사회문화 실현에 기여하기 위해 무료로 실시하게 되었다.
이번 교육은 지난 23일 첫 수업으로 총 8주 동안 영덕생활문화센터에서 매주 화요일 오후 7시부터 2시간씩 한국생활적응에 필요한 인터넷 기초, 문서작성, 스프레드시트 기초와 활용 외에 실기 자격증 취득을 위한 컴퓨터 교육을 통하여 매월 한국생산성본부에서 시행하는 국가공인 정보기술자격(ITQ) 정기시험에 응시할 예정이다.
교육을 원하는 결혼이주여성은 영덕군가족센터 (730-7388)로 문의 및 신청하면 된다. 박두원기자",http://www.newgbnews.com/news/view.php?idx=307319
경북,"고령, 새콤달콤 체리 ‘첫 수확’",일간경북신문 - 윤기영 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307318
경북,"고령, 명예읍면장 정책간담회",일간경북신문 - 윤기영 기자,2023/05/29,"고령군은 군정에 대한 이해를 돕고 지역발전을 위한 고견을 청취하기 위해 지난 25일 명예읍면장을 초청해 이남철 군수 주재로 정책간담회를 개최했다.
이번 간담회는 고령군수, 고령군의회의장, 군의원 및 명예읍면장을 비롯한 군 관계자 등 30여명이 참석한 가운데, 이남철 군수의 군정방향 및 분야별 주요 사업에 대한 설명과 함께 고향사랑기부제 등 군정현안에 대한 공유와 지역발전에 대한 의견 교류 등이 진행됐다.
고령군수는 “지역의 현안들을 해소하고 새로운 고령군 발전을 위해서는 명예읍면장님들의 경륜과 지혜가 필요하다”며 “특히 지역의 대표 문화유산인 지산동고분군이, 오는 9월 유네스코 세계유산에 등재될 것으로 확실시되는 시점에 우리 군이 경북을 넘어 대한민국을 대표하는 문화관광도시로 성장할 수 있도록 변함없는 관심과 성원을 가져 주시기 바란다”고 당부했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307317
경북,"경산 주민참여예산위, 본격 활동",일간경북신문 - 이종구 기자,2023/05/29,"경산시는 지난 26일, 시청 대회의실에서 ‘제3기 경산시 주민참여예산위원회 위촉식’을 개최하고 본격 활동을 시작했다고 밝혔다.
이날 위촉장 전달 후 조현일 시장 주재로 주민참여예산제도 활성화 방안 및 운영 방향에 대하여 토의하고 주민참여예산학교 운영, 주민참여예산 심의 등 향후 추진 일정을 공유했다.
제3기 주민참여예산위원은 총 30명으로 전문가(3명), 공개모집(7명), 읍면동 지역회의 추천(15명) 등 위촉직 25명과 당연직 5명으로 구성됐으며, 다양한 연령층과 지역이 포함되어 있어 각계각층의 목소리를 반영할 예정이다.
위원회는 향후 2년간 예산편성 등 예산 과정에 주민 의견을 수렴하고 집약하여 의견을 제출하고, 수렴된 주민참여예산사업에 대한 적정성과 우선순위를 심의·조정하는 기능을 담당한다.
조현일 시장은 토의과정에서 “주민참여 예산제를 확대 운영하여 시민들의 복지향상과 불편 해소를 위해 다양한 목소리에 귀 기울이고, 예산을 통해 그 요구에 응답하겠다”며 “위원회가 사회적약자나 소외된 사람들의 목소리를 더 많이 담을 수 있도록 적극적인 활동을 부탁한다”고 했다.
한편, 경산시는 주민참여예산에 대한 시민들의 이해도를 높이고 적극적인 참여를 유도하기 위해 주면참여예산학교를 기초과정과 심화 과정으로 나눠 2회 운영할 계획이다. 다음 달 5일 오후 3시에 시청 대회의실에서 개최되는 주민참여예산학교 기초과정은 주민참여예산제도에 대해 설명하고 경산시 예산 현황, 우수사례, 주민참여예산 제안서 작성법 등에 대해 교육을 한다. 교육 참석을 희망하는 경산시민은 누구나 참여 가능하다. 이종구기자",http://www.newgbnews.com/news/view.php?idx=307316
경북,"경북문화관공공사, 내 고장 포항서 만나는 ‘해양관광’",일간경북신문 - 서경규 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307315
경북,"의성, 안전한 수돗물… 상수도 집중 점검",일간경북신문 - 박효명 기자,2023/05/29,"의성군은 지난 23일 수돗물 안전성 강화를 위해 상수도분야 집중 안전점검을 실시했다. 이번 안전점검은 관계 공무원, 해당분야 전문가 등으로 합동점검반을 편성하여 안계정수장 외 배수지 13개소에 대하여 위험 요소를 진단하고 해소 방안을 마련하는 등 안전한 수도행정 구현을 위해 전력을 다했다.
합동점검반은 시설물의 구조물 변형, 전기·기계·계측설비, 수처리제 저장·투입시설의 이상 유무 등 안전관리 실태를 전반적으로 점검했다.
점검 결과 재해 및 안전사고를 유발할 수 있는 위험요인 등은 발견되지 않았지만 추후 지속적인 안전 점검 등을 통해 결함 및 손상 발견 시 긴급 안전조치, 정비계획 수립 및 철저한 보수·보강으로 대형 안전사고 예방에 최선을 다할 방침이다.
의성군수는 “이번 안전대전환 기간 중 집중 안전 점검으로 군민들에게 수돗물로 인한 불편을 초래하지 않도록 수도시설 관리에 최선을 다하겠다”라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=307314
