제목,저자,날짜,url,내용
"군위군, 청주 구제역 발생에 긴급방역 추진",경북신문,2023-05-16,http://www.kbsm.net/news/view.php?idx=391792,"군위군은 4년여 만의 국내(충북 청주지역) 구제역 발생에 방역에 따른 긴급방역 추진계획을 수립해 방역조치에 나섰다. 지난 10일 최초 발생 이후 인근지역 5개 농장의 잇단 추가 확진 판정으로 이날 24시 기준 구제역 발생단계가 관심에서 주의로 격상됐으며, 우제류 농가와 가축에 대한 일시 이동제한 등의 조치가 시행됐다. 이에 군위군은 주간 운영 중이던 거점소독시설을 24시간 운영체계로 전환해 운영하고 있으며, 전체 우제류 농가에 대한 전화예찰 및 임상검사 실시하고 공동방제단을 동원한 방역 취약농가 및 축산농가 밀집지역의 추가방역을 실시 하는 등 차단 방역을 강화했다. 또한, 군에서 보유한 축산 방제차량을 동원해 주요도로 및 주민 모임장소 등의 소독을 지원하고 있다. 군에서는 구제역 발생 차단을 위한 최선의 방법은 한 농가도 빠짐없는 철저한 백신접종과 빈틈없는 소독이며 구제역 미접종 및 소독 미실시로 인한 구제역 발생농가는 살처분 보상금 삭감 및 과태료 부과 등의 재정적 불이익을 줄 방침이라고 밝혔다. 또한, 공수의 등 가축과 직접 접촉하는 축산관련 종사자는 1회용 방역복 착용 및 개인방역을 준수할 것을 당부했다."
"의성군의회, 제246회 1차 정례회 개회",경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394163,의성군의회는 7일 제1차 본회의를 시작으로 23일까지 17일간의 일정으로 제264회 정례회를 개회했다.이번 정례회에서는 ⯅2022년 행정사무감사와 군정질문의 건 ⯅의회 운영위원회의 2023년도 의성군의회 회기운영 기본계획 변경의 건 외 3건 ⯅총무위원회의 의성군 입학준비금 지원조례안 외 2건 ⯅산업건설위원회의 의성군 공설시장 설치 및 사용 조례 전부개정조례안 외 7건 ⯅예산결산특별위윈회의 2022회계연도 예비비지출 승인 및 세입세출 결산 승인의 건 등 을 심의할 예정이다.김광호 의장은 개회사를 통해 “행정사무감사와 군정질문을 통해 행정 전반에 대한 올바른 정책 방향을 제시하고 법령과 조례에 따라 적법하고 효율적으로 수행되고 있는지 감사하며 군정운영 개선에 노력해 주시기를 바란다”라고 말했다.
"의성 금성중·고, 안전체험교육 진행",경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394123,"의성 금성중·고등학교(교장 권용직)는 7일 전교생을 대상으로 의성안전체험관을 방문해 안전체험교육을 진행했다. 학생들은 이날 ▲4D영상 관람 ▲교통안전체험 ▲생활안전체험 ▲응급처치체험 ▲재난안전체험 등을 안전요원 및 인솔 교사의 지도에 따라 안전하게 체험했다. 중·고등학생들의 수준과 흥미도를 고려해 구성된 프로그램을 체험하면서 재해, 재난 및 위기 상황에서 대처할 수 있는 방법을 배우고 안전 의식을 함양하는 시간을 가졌다. 체험에 참여한 중학교 1학년 학생은 “몸으로 직접 체험을 하고 나니 우선 안전사고가 발생하지 않도록 늘 조심해야겠다는 생각을 했고 또 사고가 발생했을 때 어떻게 대처해야 하는지 방법을 배우고 나니 자신감이 생겼다”라고 소감을 전했다."
"의성읍 지사협, 폭염 대비 취약계층 선풍기 나눔",경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394120,"의성군 의성읍 지역사회보장협의체(민간위원장 조상칠, 공공위원장 읍장 김주형)는 7일 취약계층을 위한 선풍기 35대 나눔 행사를 가졌다. 이번 행사는 지난 3월 1일부터 4월 30일까지 진행된 `작은 등대 되어주기` 사업 기부금으로 진행됐고, 소외되거나 외롭고 어렵게 살아가고 있는 이웃들에게 성금·현물을 모아 전달하는 의성읍만의 특성화 사업이다.지역사회보장협의체 위원들은 직접 폭염속의 취약계층 35가구를 방문해 선풍기를 전달하며 구슬땀을 흘렸다.조상칠 위원장은 “무더운 더위에 작은 나눔이 소외되고 어려운 우리 주변 이웃들에게 조금이나마 도움이 되었으면 좋겠다”고 했다. 이에, 김주형 의성읍장은 “항상 주변의 어려운 이웃에 관심을 가지고 실천으로 옮겨주시는 지역사회보장협의체 위원분들께 진심으로 감사드린다”며 “특히 무덥다는 올 여름을 우리 이웃들이 시원하게 보냈으면 좋겠다”고 전했다. 의성읍 지역사회보장협의체는 매년 취약계층 주거환경개선사업, 밑반찬 배달, 이불빨래 등 지역 내 어려운 이웃에 대한 꾸준한 봉사활동을 전개하고 있고, 주민들을 위한 각종 다양한 행사를 통해 호응을 얻고 있다."
"의성군, 농촌협약 공모사업 선정 `쾌거`...동부생활권 발전 탄력",경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=394011,"의성군은 농림축산식품부가 주관하는 올해 농촌협약 공모사업에 최종 선정돼 2024년부터 5년간 농촌 지역개발을 위한 총 사업비 463억원(국비 254억원, 지방비 209억원)을 확보했다고 6일 밝혔다. 2020년부터 도입된 농촌협약은 시군 주도로 농촌생활권에 대한 발전방향을 수립하면, 농식품부와 시군이 협약을 체결하고 공동으로 투자함으로써 365생활권 조성 등 공동의 농촌정책 목표를 달성하도록 설계된 제도이다.의성군은 이번 공모 선정을 위해 올해 1월 전담부서인 농촌활력과로 조직개편을 단행하고, 다양한 분야의 전문가와 주민참여단, 행정협의회, 협약위원회 등의 추진체계를 작동시켜 주민주도의 상향식 협력계획의 방식으로 농촌공간전략계획 및 농촌활성화계획을 수립했다.농촌협약을 통해 동부생활권 10개 읍면(의성읍, 단촌면, 점곡면, 옥산면, 사곡면, 춘산면, 가음면, 금성면, 봉양면, 안평면)에 생활SOC시설 확충과 배후마을에 문화·복지·체육 서비스를 전달 할 다양한 프로그램을 추진하여 정주여건 개선 및 지역경제 활성화에 큰 동력이 될것으로 기대하고 있다. 농촌협약에 선정된 사업들은 올해 말까지 농림축산식품부와 사업내용을 수정·보완하는 과정을 거쳐 최종 승인 후 2024년 2월 농림축산식품부와 협약을 체결할 예정이다. 김주수 의성군수는 “농촌협약 공모 선정으로 농촌 생활권 활성화에 집중 투자 할 수 있는 계기가 되었다”며 “중앙정부와 공동의 농촌정책 목표 달성에 최선을 다하겠다”라고 밝혔다."
"의성경찰서, 찾아가는 어르신 범죄예방 홍보 나서",경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393858,"의성경찰서는 어르신 대상 교통사고 및 보이스피싱 범죄가 끊임없이 발생하고 있어 이에 대한 선제적 대응을 위해 범죄예방 설명 홍보에 나서고 있다고 4일 밝혔다. 의성경찰에 따르면, 지난 2일 봉양면을 시작으로 19개 읍·면 어르신들의 쉼터인 노인회관 533곳을 직접 찾아 범죄예방 설명 홍보(홍보안내문 부착)를 진행하고 있다. 장근호 서장은 ""범죄발생 후 신속히 대처하는 것도 경찰의 역할이지만 철저한 예방으로 피해를 발생치 않게 하는 것이 경찰의 궁극적 목적임을 잊지 않겠다""며 ""군민의 소중한 생명과 재산을 보호함을 의성경찰의 최선의 목표로 삼고 적극적인 치안행정을 펼쳐 군민모두에게 한번도 경험해 보지 못한 최상의 치안서비스를 제공해 ‘행복 의성 만들기’에 최선을 다하겠다""고 전했다."
"의성군, 의성읍 도동리 일원 간판개선사업 설명회 가져",경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393856,"의성군은 지난달 30일 의성읍 도동리 일원 간판개선사업 주민설명회를 개최했다.이번 간판개선사업은 행정안전부에서 주관한 ‘2023년 간판개선 공모사업’에 선정돼 총사업비 3억8천만원을 투입한 사업으로, 노후간판을 철거하고 사업대상지 내 추진 중인 도시재생사업을 고려한 간판을 디자인함으로써 지역의 정체성을 강조할 계획이다.이날 설명회는 주민협의체, 간판개선사업 대상 건물주 및 간판개선사업대상 업소주, 지역주민 등 50여명이 참석하였으며 간판디자인안 발표와 함께 주민들의 의견을 청취하는 시간을 가졌다.군은 각 업소별 디자인 협의를 거쳐 디자인 설계를 완료한 뒤, 오는 12월까지 간판을 제작·설치할 예정이다.김주수 군수는 “사업기간 동안 적극적인 의견수렴 및 지속적인 협의시스템을 통해 건물주·업소주들의 적극적인 참여를 유도하고, 현장감 있는 운영으로 지역주민들과의 공감대를 형성하겠다”라고 말했다."
"의성군의회, 가읍면서 농촌 일손돕기 지원",경북신문,2023-06-01,http://www.kbsm.net/news/view.php?idx=393579,의성군의회 직원 11명은 지난달 24일 농번기 일손 부족으로 어려움을 겪고 있는 가음면 가산리에 농촌 일손돕기 마늘종 뽑기 작업을 실시했다. 의회사무과 직원들은 고령화로 인해 농사에 어려움을 겪고 있는 농가에 힘을 보태기 위해 일일 농부가 되어 일손 지원에 나섰다. 지역농가는 “마늘종 뽑기 작업은 기계화 작업이 되지 않고 타 작물에 비해 일손이 많이 필요한 작업이라 시기를 놓칠까 봐 걱정했는데 이번 일손돕기로 큰 도움이 됐다”라며 감사의 인사를 전했다. 김광호 의장은 “일손이 부족한 농가에 충분한 도움이 되지는 못했지만 업무로 바쁜 와중에도 직원들의 농촌 일손돕기가 영농철 지역농가에 작지만 실질적인 도움이 됐으면 좋겠다”라고 말했다.
"의성군, 의성읍 공영주차장 4곳 유료화...야간·주말·공휴일 무료",경북신문,2023-06-01,http://www.kbsm.net/news/view.php?idx=393576,"의성군은 주차장의 효율적인 관리를 위해 읍 시가지 내 동서2길 1·2 공영주차장, 염매시장1·2 공영주차장을 이달 1일부터 유료화로 운영한다고 밝혔다.의성읍 후죽리에 위치한 공영주차장 4곳은 총 101면의 주차공간을 갖추고 있다. 지난해 인근 주민들로부터 공영주차장 유료화 요청이 있어 도입을 논의했으며 무인시스템으로 유료화 전환할 경우 효율적으로 주차공간을 활용할 수 있다고 판단해 추진하게 됐다.평일 오전 9시부터 오후 6시까지, 2시간 이상 주차하는 모든 차량에 대해서 요금을 부과하고 그 외의 시간과 주말·공휴일은 무료로 운영하며, 2시간 미만 주차의 경우는 1일 1회에 한한다.주차요금은 2시간을 초과하면 매 1시간마다 1천원, 1일 최대 5천원을 부과한다. 다만, 국세·지방세 성실납세자는 1년간 요금이 면제 적용된다. 또한 경형자동차(1000cc 미만), 환경친화적 자동차(하이브리드, 전기, 수소), 장애인·국가보훈대상자 차량은 자동으로 인식해 50% 감면이 적용되며, 선거관련 차량, 다자녀가정 부모 차량(3자녀 이상) 등은 출차 시 24시간 콜 센터로 연락해 증빙 후 50% 감면을 적용받을 수 있다. 김주수 군수는 “주차공간을 보다 효율적으로 운영해 주민들이 공영주차장을 이용하는데 불편함이 없도록 할 것이며, 주거지 주차장 조성사업도 조속히 마무리 지어 주차 편의 증진에 기여하겠다”라고 밝혔다."
"의성소방서, 조종묵 초대 소방청장 초청 특별교육",경북신문,2023-05-31,http://www.kbsm.net/news/view.php?idx=393487,"의성소방서는 지난 30일 대회의실에서 소방조직 활성화를 위한 `명품 조직의 구성원이 되자`라는 주제로 조종묵 초대 소방청장을 초청해 특별교육을 실시했다.이번 강사로 초빙된 조종묵 강사는 제6기 소방간부후보생으로 임용되어 제3대 의성소방서장, 행정자치비서관실 행정관, 중앙119구조본부장, 초대 소방청장 등 경력이 있으며 현재 충남대학교 초빙교수이다.조종목 강사는 명품 조직의 구성원이 되자라는 주제로 ▲소방조직의 변천사, ▲프로는 연습이다, ▲소방조직의 활성화 등 의성소방서 후배직원들에게 소방공무원의 초심과 뚝심의 교훈을 담은 내용으로 강의를 진행했다. 김진욱 서장은 “현장출동과 업무로 인해 지친 후배들의 초심을 일깨워 주는 시간이었다”며“우리 소방공무원 직원들이 재난현장에서 프로답게 최선을 다할 수 있도록 지도하겠다”고 감사인사를 전했다."
"대한한돈협회 의성군지부, 이웃사랑 한돈 기탁",경북신문,2023-05-31,http://www.kbsm.net/news/view.php?idx=393456,"의성군은 대한한돈협회 의성군지부(지부장 권병열)가 지난 25일 가정의 달을 맞아 한돈 앞다리살 330kg을 기탁했다고 밝혔다.이번 기부된 한돈은 약400만원 상당으로 독거노인 등 1인 가구에 전달될 예정이다.권병열 지부장은 “경제 불안정, 사료 값 급등 등으로 한돈농가의 어려움이 가중되고 있으나, 가정의 달을 맞아 지역 이웃들이 건강을 챙길 수 있길 바라는 마음에 소속농가 회원들의 마음을 모아 한돈을 기부하게 되었다”라며 “앞으로도 지속적인 나눔으로 지역사회와 함께 할 수 있도록 노력하겠다”라고 밝혔다.김주수 의성군수는 “매년마다 따뜻한 온정을 나눠주시는 대한 한돈협회 의성군지부 회원들에게 감사를 전하며, 기증해주신 한돈이 우리 군민들에게 잘 전달 될 수 있도록 노력하겠다”라고 밝혔다."
